0.18231,0.18164,0.1796,0.17594,0.17128
0.061152,0.060222,0.057425,0.052421,0.046121
0.036717,0.035637,0.032396,0.026654,0.019576
0.0227,0.021476,0.01783,0.011535,0.0044057
0.01781,0.016518,0.012697,0.0063018,5.8872e-16
0.01309,0.011719,0.0077375,0.0016514,0.0056624
0.011518,0.0094852,0.0054573,5.6653e-12,0.014291
