0.184194907598179E-04 0.387587458269692E-03 0.213955259577947E-02 0.695120073310895E-02 0.169467664404234E-01 0.344417452000176E-01 0.616535209242469E-01 0.100407215362434E+00 0.151866019233245E+00 0.216313281828314E+00 0.293009074582624E+00 0.380137222473773E+00 0.474850532149502E+00 0.573412898781505E+00 0.671427980742799E+00 0.764136026657879E+00 0.846753983774620E+00 0.914829857705509E+00 0.964581196697193E+00 0.993195777887590E+00
0.826457102725699E-04 0.829421040741860E-03 0.295732155968210E-02 0.702434283841401E-02 0.133575962599994E-01 0.220068985356573E-01 0.327254003368527E-01 0.449795404557805E-01 0.579877214786053E-01 0.707843838119479E-01 0.823037488978054E-01 0.914756213036679E-01 0.973244581548574E-01 0.990625442531322E-01 0.961685890414821E-01 0.884443478050775E-01 0.760438602249420E-01 0.594724986507429E-01 0.395568714306716E-01 0.174121882096675E-01

