0.559212686135403E-04 0.116764741757783E-02 0.635876913141328E-02 0.202601345786029E-01 0.481469972090806E-01 0.947893055727041E-01 0.163312504831184E+00 0.254266678317515E+00 0.365070714120304E+00 0.489939651507906E+00 0.620326692664507E+00 0.745828824368843E+00 0.855429899278146E+00 0.938900129707038E+00 0.988155905432853E+00
0.250636999997100E-03 0.248629682453753E-02 0.868418049215750E-02 0.200174031540757E-01 0.365707842279019E-01 0.572506624316614E-01 0.798969454587593E-01 0.101582504459800E+00 0.119053915578673E+00 0.129244090759107E+00 0.129774994114533E+00 0.119369417740098E+00 0.981047682668204E-01 0.674683579975495E-01 0.302450414943277E-01

