0.168121349224655E-03 0.200427399422478E-02 0.888445820257933E-02 0.254380748331252E-01 0.566163366479501E-01 0.106639742234206E+00 0.177998880856086E+00 0.270675783247184E+00 0.381720959785030E+00 0.505267785653412E+00 0.632999186646096E+00 0.755011893747991E+00 0.860961671393287E+00 0.941329076190074E+00 0.988636608057791E+00
0.582014429388243E-03 0.366362217710688E-02 0.108842247988913E-01 0.230661756216959E-01 0.400108265603416E-01 0.604643908138577E-01 0.822581407444590E-01 0.102603879506980E+00 0.118500791181315E+00 0.127191992481750E+00 0.126600784497532E+00 0.115679059680403E+00 0.946133646757434E-01 0.648572778769515E-01 0.290234549535849E-01

