0.751897878625465E-03 0.874666094268371E-02 0.372684363855664E-01 0.100986759928202E+00 0.209274931334610E+00 0.360730157291068E+00 0.540868549812902E+00 0.723966527445448E+00 0.878692655294032E+00 0.975963746745065E+00
0.259000938099737E-02 0.157085175605557E-01 0.438972012175236E-01 0.851979518885884E-01 0.131185462315937E+00 0.169279428891491E+00 0.186612247123971E+00 0.174225330076043E+00 0.130242598410538E+00 0.610612531343552E-01

