0.261010670878138E-03 0.533570406879994E-02 0.279923598777842E-01 0.845001067179312E-01 0.186967540598809E+00 0.336449186747933E+00 0.519422386872603E+00 0.709119391752190E+00 0.871552940481438E+00 0.974480099088773E+00
0.116634009622830E-02 0.112056554482295E-01 0.369538395786576E-01 0.782012224225048E-01 0.126971878207205E+00 0.169715037099809E+00 0.191665171997203E+00 0.181908136234217E+00 0.137424134774237E+00 0.647885841417101E-01

