0.325694885051994E-02 0.600861836255002E-01 0.262200689766926E+00 0.601527262010120E+00 0.910998040648555E+00
0.143436825038591E-01 0.117635462047981E+00 0.286500581347155E+00 0.361906424437754E+00 0.219613849663250E+00

