0.565910606963981E-04 0.680854395380959E-03 0.306270110956997E-02 0.894917200513315E-02 0.204442383726108E-01 0.397611592475325E-01 0.689512869857525E-01 0.109635234283660E+00 0.162762389006638E+00 0.228422459407150E+00 0.305728258549570E+00 0.392782689780531E+00 0.486735430814252E+00 0.583926798874029E+00 0.680108431067843E+00 0.770723438587922E+00 0.851223225892569E+00 0.917394745239490E+00 0.965671257181204E+00 0.993407695194012E+00
0.196275471368437E-03 0.125263851254803E-02 0.380561564887333E-02 0.832217213031223E-02 0.150414196754775E-01 0.239388575134562E-01 0.347155654274889E-01 0.468137478429227E-01 0.594574979240510E-01 0.717153419416687E-01 0.825791227715473E-01 0.910522631915573E-01 0.962395518442346E-01 0.974303994336976E-01 0.941680397096348E-01 0.862983560861100E-01 0.739938065555806E-01 0.577502214287376E-01 0.383577114718547E-01 0.168713954188783E-01

