0.831174531456776E-02 0.863966362795308E-01 0.305943516943443E+00 0.635656558720652E+00 0.920004207024857E+00
0.279778782123048E-01 0.142398935990482E+00 0.291943668689807E+00 0.339447240627363E+00 0.198232276480043E+00

